resources_count,followers_count,honor_score,views_count,likes_count,favorites_count,comments_count,duration,title,embed_url
9,1,150,102,1,0,0,00:35,$$,http://player.youku.com/embed/XMTI1NDE4NTUzMg==?isAutoPlay=1
4,1,100,1177,0,0,0,00:26,婚礼航拍,http://player.youku.com/embed/XMTI1NDA1ODMyOA==?isAutoPlay=1
9,21,261,94,0,0,0,00:35,小鸟巢,http://player.youku.com/embed/XMTI1NDA1MjI5Mg==?isAutoPlay=1
7,3,150,180,0,0,0,00:24,西藏纪录2,http://player.youku.com/embed/XMTI1MzcyMjU4NA==?isAutoPlay=1
9,0,50,167,0,0,0,00:28,走，我们去看海,http://player.youku.com/embed/XMTI1MzY1ODg1Mg==?isAutoPlay=1
1,0,50,127,0,0,0,00:32,晨光,http://player.youku.com/embed/XMTI1MzY0NDU2NA==?isAutoPlay=1
2,4,50,34,0,0,0,00:31,"liaoyang
辽阳
liaoyang",http://player.youku.com/embed/XMTI1MzU2MDg4NA==?isAutoPlay=1
65,937,1593,1207,2,2,0,09:18,水墨张家界,http://player.youku.com/embed/XMTI1MzIyNTA1Ng==?isAutoPlay=1
1,0,50,288,0,0,1,03:55,飞过河西走廊_2015_5_冯毅工作室_敦煌_玉门关_雅丹_丹霞_嘉峪关_月牙泉_鸣沙山_祁连山,http://player.youku.com/embed/XMTI0ODIxMTE1Mg==?isAutoPlay=1
76,259,573,681,1,0,0,00:58,大庆航拍【大庆市速滑馆】,http://player.youku.com/embed/XOTY2MjMxNzQ0?isAutoPlay=1
76,259,573,411,0,0,0,01:57,大庆航拍【爱在路上文明乘车日集锦】,http://player.youku.com/embed/XMTI1MTE5NDY4NA==?isAutoPlay=1
76,259,573,983,1,1,0,02:49,大庆航拍【大庆市图书馆】,http://player.youku.com/embed/XMTI0ODQ1NzQ4OA==?isAutoPlay=1
3,1,150,115,0,0,0,00:37,爸爸去哪儿,http://player.youku.com/embed/XMTI1MzE1ODY2MA==?isAutoPlay=1
7,1,150,229,0,0,0,00:35,陈辰结婚啦！,http://player.youku.com/embed/XMTI1MzE0NjMyNA==?isAutoPlay=1
7,1,150,139,0,0,0,00:28,杭马会钱江新城跑进下沙半程马拉松比赛,http://player.youku.com/embed/XMTI1MzAzNjE3Mg==?isAutoPlay=1
1,0,50,105,0,0,0,00:35,首飞司马台,http://player.youku.com/embed/XMTI1Mjg3MTQwOA==?isAutoPlay=1
5,1,52,86,2,0,0,00:37,抚顺夜色,http://player.youku.com/embed/XMTI1Mjc5NzcxNg==?isAutoPlay=1
69,167,1335,426,1,2,0,02:18,普吉岛 海上摩托,http://player.youku.com/embed/XMTI0OTk2MjU2OA==?isAutoPlay=1
9,1,100,33,1,0,0,00:34,素颜,http://player.youku.com/embed/XMTI0ODk2OTM0OA==?isAutoPlay=1
7,3,150,490,0,0,0,00:37,西藏航拍,http://player.youku.com/embed/XMTI1MjY0NjUwOA==?isAutoPlay=1
1,1,50,64,0,0,0,00:20,航拍抗战歌曲大会唱,http://player.youku.com/embed/XMTI1MjU0NzU4MA==?isAutoPlay=1
4,2,52,22,2,0,0,03:27,奕√轩,http://player.youku.com/embed/XMTI1MjQyNDgzNg==?isAutoPlay=1
1,0,50,38,0,0,0,04:31,夜航首飞卢浦大桥,http://player.youku.com/embed/XMTI1MTgzNzE2MA==?isAutoPlay=1
10,2,250,52,0,0,0,00:28,晚安！有一些夜景需要用心遇见…,http://player.youku.com/embed/XOTY1MDkxNjcy?isAutoPlay=1
20,21,274,337,0,0,0,04:35,阴天·傍晚·风中的鸠兹广场，芜湖鸠兹航拍，阜阳航拍，精灵在4级风力下的抗风表现,http://player.youku.com/embed/XMTI0ODczMTk0MA==?isAutoPlay=1
7,3,150,143,0,0,0,00:37,起飞吧骚年、,http://player.youku.com/embed/XMTI1MTc2MzgyNA==?isAutoPlay=1
4,2,50,54,0,0,0,00:37,西岸小游,http://player.youku.com/embed/XMTI1MTc2MDc5Mg==?isAutoPlay=1
16,5,171,176,1,0,0,00:21,慕田峪长城，精灵三第一拍,http://player.youku.com/embed/XMTI1MTU2NTcwNA==?isAutoPlay=1
7,1,50,86,0,0,0,00:29,于雷大美杭州行,http://player.youku.com/embed/XMTI1MTU1MzIyNA==?isAutoPlay=1
44,10,254,39,0,0,0,00:34,hey,http://player.youku.com/embed/XMTI1MTUwMDY2NA==?isAutoPlay=1
44,10,254,117,0,0,0,00:35,20120531,http://player.youku.com/embed/XMTI1MTQ1MzI0OA==?isAutoPlay=1
1,0,50,268,0,0,0,00:24,青岛国际半程马拉松,http://player.youku.com/embed/XMTI1MTE1MTU3Ng==?isAutoPlay=1
18,8,59,402,0,0,0,00:28,商祺航拍-范家屯,http://player.youku.com/embed/XMTI1MDQ4OTc1Ng==?isAutoPlay=1
2,1,50,383,0,0,0,00:21,青岛 栈桥,http://player.youku.com/embed/XMTI1MDA3ODI4NA==?isAutoPlay=1
2,1,50,55,1,0,0,00:28,罗源湾音乐喷泉,http://player.youku.com/embed/XMTI0OTk2ODc2OA==?isAutoPlay=1
65,38,764,83,0,0,0,03:11,天空之镜--马代之旅,http://player.youku.com/embed/XOTY2Mzg4NTQ4?isAutoPlay=1
6,2,50,151,0,0,0,00:28,南充航模 南充航拍,http://player.youku.com/embed/XMTI0OTgyOTQ3Ng==?isAutoPlay=1
24,13,500,90,1,1,0,03:05,DJI大疆精灵2V+航拍西安曲江国际会展中心,http://player.youku.com/embed/XOTA5MzEzMzA0?isAutoPlay=1
24,13,500,29,0,1,0,06:42,航拍临猗南城涑水公园,http://player.youku.com/embed/XOTEyNTU0NzEy?isAutoPlay=1
24,13,500,19,0,1,0,04:28,航拍临猗泥石流沟,http://player.youku.com/embed/XOTEyODM0OTc2?isAutoPlay=1
24,13,500,47,0,1,0,07:56,航拍临猗吴王老村,http://player.youku.com/embed/XOTEzMzk1NjU2?isAutoPlay=1
24,13,500,56,0,1,0,05:48,DJI大疆精灵2V+航拍西安华美达广场酒店正月十五放烟花,http://player.youku.com/embed/XOTA5MzI3OTE2?isAutoPlay=1
38,2,100,107,0,0,1,00:37,沈阳啊沈阳啊我的故乡 — 全民运动健身,http://player.youku.com/embed/XMTI0OTc3NDQ1Mg==?isAutoPlay=1
24,13,500,89,0,1,0,01:04,DJI大疆精灵2V+夜拍西安曲江唐城墙遗址吟诗璮,http://player.youku.com/embed/XOTA5Mjc5NDA4?isAutoPlay=1
1,0,50,148,1,0,0,00:35,松山湖,http://player.youku.com/embed/XMTI0OTc3MDU2MA==?isAutoPlay=1
24,13,500,613,1,2,0,03:33,航拍西安最美盘山路,http://player.youku.com/embed/XOTUxOTk0Mjg4?isAutoPlay=1
38,2,100,83,1,0,0,00:34, 幸福大铁岭,http://player.youku.com/embed/XOTYwMTcwMDQ0?isAutoPlay=1
6,2,200,67,0,0,0,02:12,航拍怀柔野长城,http://player.youku.com/embed/XOTQxMjYxODQ0?isAutoPlay=1
6,2,200,50,0,0,0,02:22,乐道昊晟航拍十渡,http://player.youku.com/embed/XOTU1MzgxNTEy?isAutoPlay=1
4,2,200,30,1,1,0,03:33,换个角度看世界之路家河,http://player.youku.com/embed/XOTYzMjI5Mzgw?isAutoPlay=1
4,2,200,22,0,0,0,01:44,换个角度看世界之修文栖凤大道,http://player.youku.com/embed/XOTYyNDU3NzAw?isAutoPlay=1
1,0,50,269,0,0,0,00:34,青岛号在洛里昂  巨人中的巨人  32米桅杆起吊,http://player.youku.com/embed/XMTI0OTE1NzA5Ng==?isAutoPlay=1
11,1,50,104,0,0,0,00:19,小兵哥航拍,http://player.youku.com/embed/XMTI0OTE1MTUzNg==?isAutoPlay=1
4,2,200,26,1,1,0,03:28,修文县苏格兰牧场滑草场,http://player.youku.com/embed/XMTI0OTAzOTY3Mg==?isAutoPlay=1
2,4,100,100,1,1,0,04:32,精灵3 1500米自动返航,http://player.youku.com/embed/XMTI0ODk2NjgzNg==?isAutoPlay=1
245,1176,1701,64,0,0,0,00:37,夜色,http://player.youku.com/embed/XMTI0ODkzNzEyOA==?isAutoPlay=1
76,85,1299,148,1,2,0,02:50,云思翼航拍·苏州中环快速路（娄江、春申湖路、太湖大道、东山互通）,http://player.youku.com/embed/XOTY1MzQ4ODI4?isAutoPlay=1
14,39,412,102,1,0,0,00:57,2015贵州斯凯威科技航拍央视春晚宣传片,http://player.youku.com/embed/XOTAwNzgxNzA4?isAutoPlay=1
14,39,412,89,1,1,0,01:48,斯凯威航拍抗日生命线-滇缅公路二十四道拐,http://player.youku.com/embed/XOTI1OTA4ODAw?isAutoPlay=1
14,39,412,49,0,0,0,03:10,2014斯凯威航拍集锦,http://player.youku.com/embed/XOTExMTAzNjQ0?isAutoPlay=1
14,39,412,127,0,0,0,01:32,斯凯威团队航拍平坝樱花2,http://player.youku.com/embed/XOTE4MzQyODg4?isAutoPlay=1
5,2,150,111,0,0,0,00:35,达瓦更扎航拍云海；天路,http://player.youku.com/embed/XMTI0ODYwNDg4NA==?isAutoPlay=1
50,485,731,375,2,1,0,03:28,少林武术节   FreeCam影视航拍作品,http://player.youku.com/embed/XODE0OTEyNDEy?isAutoPlay=1
65,937,1593,1224,1,1,0,11:42,航拍-三水 你好,http://player.youku.com/embed/XOTYxMDQwMzM2?isAutoPlay=1
9,1,100,61,0,0,0,00:35,校园春意,http://player.youku.com/embed/XMTI0ODIyNTY3Mg==?isAutoPlay=1
16,6,102,69,2,1,0,03:09,《襄阳真武山》精灵2也能拍出大片的感觉,http://player.youku.com/embed/XOTU1NzcxMTg4?isAutoPlay=1
4,4,50,131,0,0,0,00:37,渠道拓展,http://player.youku.com/embed/XOTY2MzkxMDUy?isAutoPlay=1
41,15,200,209,0,1,0,03:39,山西 天美航拍2015年 宣传片,http://player.youku.com/embed/XOTI5ODUyNjgw?isAutoPlay=1
41,15,200,79,0,1,0,01:21,天美航拍 第一期 《翼城的桃园》,http://player.youku.com/embed/XOTIyMTk0ODcy?isAutoPlay=1
16,1,55,265,0,1,0,10:32,飞翔,http://player.youku.com/embed/XOTE4NTAwMjI4?isAutoPlay=1
42,4,50,66,1,0,0,00:34,梦飞翔航拍   合川江润地中海岸,http://player.youku.com/embed/XOTY2MTYxMTAw?isAutoPlay=1
8,1,50,55,1,0,0,00:34,团圆,http://player.youku.com/embed/XOTYzOTQxNjcy?isAutoPlay=1
131,75,1744,1179,3,3,1,03:47,新疆旅人,http://player.youku.com/embed/XOTYwNTY3NjAw?isAutoPlay=1
76,18,259,197,0,1,0,00:34,第一次作品：夜拍环球中心,http://player.youku.com/embed/XOTY1OTA3NDQ4?isAutoPlay=1
6,1,100,22,0,0,0,00:35,建设中的长春理工大学光电信息学院新校区,http://player.youku.com/embed/XOTY1ODU5MzA0?isAutoPlay=1
76,42,654,173,0,0,2,00:34,长江,http://player.youku.com/embed/XOTY1NTA0MjA4?isAutoPlay=1
5,2,150,161,0,0,0,00:37,灾区新貌,http://player.youku.com/embed/XOTY1ODQxMDky?isAutoPlay=1
5,2,150,257,0,0,0,00:35,茗山茶山航拍；朋友们来茗山喝茶吧,http://player.youku.com/embed/XOTY1NjM3MjY4?isAutoPlay=1
65,937,1593,369,2,1,0,02:55,飞越普者黑,http://player.youku.com/embed/XOTY1MDU2NTI4?isAutoPlay=1
65,937,1593,1243,7,2,0,08:36,山之巅 云之端——航拍牛背山,http://player.youku.com/embed/XOTU1MDczMjgw?isAutoPlay=1
24,12,50,73,1,1,0,03:33,DJI小悟航拍重庆南开中学,http://player.youku.com/embed/XOTM4Nzk1NjM2?isAutoPlay=1
76,42,654,116,0,0,0,00:34,野外航拍花絮,http://player.youku.com/embed/XOTYxOTk0ODM2?isAutoPlay=1
12,3,202,72,1,0,0,03:28,[绍兴航拍] 袍江世纪街,http://player.youku.com/embed/XOTYxNDAwMjEy?isAutoPlay=1
36,13,150,266,0,1,1,00:35,大庆安庆影视航拍团队,http://player.youku.com/embed/XOTY1MjMyNzU2?isAutoPlay=1
4,1,100,279,0,0,0,00:29,温州江心西园随拍,http://player.youku.com/embed/XOTY1MjMwMzUy?isAutoPlay=1
9,5,104,347,0,0,0,00:35,精灵三试飞,http://player.youku.com/embed/XOTY1MTU0NjEy?isAutoPlay=1
5,0,50,109,0,0,0,00:34,NO.1,http://player.youku.com/embed/XOTY1MDczMDk2?isAutoPlay=1
31,12,108,143,0,0,0,00:37,夏威夷北部一个小有名气的山谷，美的确是山谷对着的海湾，waipio valley 山嵩,http://player.youku.com/embed/XOTY0NTk4OTY0?isAutoPlay=1
21,7,170,393,0,0,0,00:29,上虞商业区璀璨夜景,http://player.youku.com/embed/XOTY1MDY3NDgw?isAutoPlay=1
15,1,50,30,0,0,0,03:17,奉化,http://player.youku.com/embed/XOTY0OTg0NTUy?isAutoPlay=1
2,1,50,82,0,0,0,00:34,牡丹江八女投江广场,http://player.youku.com/embed/XOTY0OTc3NzUy?isAutoPlay=1
1,0,50,237,0,0,0,00:18,美丽杜陵～精灵3随拍,http://player.youku.com/embed/XOTY0OTU4MTEy?isAutoPlay=1
176,42,502,185,1,0,0,00:29,随意飞,http://player.youku.com/embed/XOTY0ODg1Mzg0?isAutoPlay=1
76,42,654,198,0,0,0,00:35,数博会,http://player.youku.com/embed/XOTY0ODIzMDQ4?isAutoPlay=1
170,437,1377,253,0,0,0,00:35,【以弩亚叉制作】Phantom 3 Professional 夜景,http://player.youku.com/embed/XOTY0NzIyMzg0?isAutoPlay=1
23,4,54,51,0,0,0,00:37,相思湖风雨桥,http://player.youku.com/embed/XOTY0NjQ2NjMy?isAutoPlay=1
170,437,1377,340,2,0,0,00:37,【以弩亚叉制作】Phantom3 Professional试飞视频,http://player.youku.com/embed/XOTY0MzYwOTY0?isAutoPlay=1
18,31,200,59,0,0,0,00:35,梦幻岛城,http://player.youku.com/embed/XOTY0MzAyNDgw?isAutoPlay=1
2,0,100,51,0,0,0,00:34,台州夜景航拍,http://player.youku.com/embed/XOTY0Mjc5OTI4?isAutoPlay=1
4,1,100,477,0,0,0,00:35,青岛书画院开馆仪式,http://player.youku.com/embed/XOTY0MjcwODEy?isAutoPlay=1
21,4,52,392,1,0,0,00:25,阳江市一景,http://player.youku.com/embed/XOTY0MjM1NDI0?isAutoPlay=1
3,0,50,37,1,0,0,01:01,中华龙狮会,http://player.youku.com/embed/XOTY0MDI5MTgw?isAutoPlay=1
11,1,50,78,0,0,0,07:03,大疆精灵2入手一年航拍集锦,http://player.youku.com/embed/XOTYzODY2NzY4?isAutoPlay=1
58,5,103,84,0,0,0,00:35,雨后荷花-funfly,http://player.youku.com/embed/XOTYzOTU5Nzk2?isAutoPlay=1
14,2,54,87,0,0,0,00:33,Inspire 1航拍梅州河源,http://player.youku.com/embed/XOTYzODk1MDIw?isAutoPlay=1
9,7,200,237,1,1,0,03:01,瞧，桥.......,http://player.youku.com/embed/XOTYyNjkxNjg4?isAutoPlay=1
26,27,305,60,0,1,0,02:17,Cloud of love   YFAT,http://player.youku.com/embed/XOTU2OTUwMTA4?isAutoPlay=1
26,27,305,84,1,0,0,01:11,2015 World Archery  YFAT,http://player.youku.com/embed/XOTU5NDMyNDI0?isAutoPlay=1
65,38,764,288,0,0,0,00:37,马代之旅,http://player.youku.com/embed/XOTYzODMzODUy?isAutoPlay=1
36,6,54,80,0,0,0,00:35,竹蜻蜓航拍,http://player.youku.com/embed/XOTYzODMwODY4?isAutoPlay=1
5,1,150,179,0,0,0,00:35,小车河,http://player.youku.com/embed/XOTYzNDM1OTA0?isAutoPlay=1
1,2,50,41,0,0,0,00:29,大赣县,http://player.youku.com/embed/XOTYzMzcwMzE2?isAutoPlay=1
10,2,250,177,0,0,0,00:37,公路片（2）,http://player.youku.com/embed/XOTYzMzk5MTY4?isAutoPlay=1
1,0,50,26,0,0,0,00:34,濠河之夏,http://player.youku.com/embed/XOTYzMzc2Njg4?isAutoPlay=1
27,4,112,58,0,0,0,04:47,航拍 虎门公园荷花池,http://player.youku.com/embed/XOTYyNDYyODUy?isAutoPlay=1
2,4,100,69,0,1,0,01:48,陆地精灵遇到空中的精灵，精灵3航拍，手动剪辑,http://player.youku.com/embed/XOTYzMjM3NjYw?isAutoPlay=1
4,1,100,50,0,0,0,00:34,雅安,http://player.youku.com/embed/XOTYzMjg4ODAw?isAutoPlay=1
1,0,50,14,0,0,0,00:35,大南通,http://player.youku.com/embed/XOTYzMTkwOTY0?isAutoPlay=1
12,0,50,66,1,0,0,00:25,温州银泰联合广场试飞成功,http://player.youku.com/embed/XOTYzMTk2OTM2?isAutoPlay=1
5,2,50,70,0,0,0,00:25,仙桃职院,http://player.youku.com/embed/XOTYzMDM3Nzg0?isAutoPlay=1
5,4,110,208,1,0,0,00:37,美丽薛家湾,http://player.youku.com/embed/XOTYzMDE1MDA0?isAutoPlay=1
7,0,50,122,0,0,0,00:25,第一次给航拍片子配音：大疆P3,http://player.youku.com/embed/XOTYyOTA0MjY4?isAutoPlay=1
12,3,202,56,2,0,0,02:10,［绍兴航拍］夜航绍兴,http://player.youku.com/embed/XOTYyNjQ4NzM2?isAutoPlay=1
25,4,163,187,0,0,0,00:28,东山栈桥夜航,http://player.youku.com/embed/XOTYyODE4MDky?isAutoPlay=1
4,0,50,37,0,0,0,00:37,初拍,http://player.youku.com/embed/XOTYyODIyNTQ0?isAutoPlay=1
10,9,160,349,1,0,0,00:33,云中 青岛  ,http://player.youku.com/embed/XOTYyODE1MzY4?isAutoPlay=1
3,20,108,24,2,0,0,03:41,fudan,http://player.youku.com/embed/XOTYyNjcyNjYw?isAutoPlay=1
10,6,100,168,0,0,0,00:37,梅溪湖,http://player.youku.com/embed/XOTYyNjUwMjg0?isAutoPlay=1
2,1,50,82,0,0,0,00:34,城市上空 ,http://player.youku.com/embed/XOTYyNjM3MzI0?isAutoPlay=1
20,5,100,47,0,0,0,00:28,秦皇岛·白塔寺·乙未年庚辰月初六·拍摄,http://player.youku.com/embed/XOTYyNjM4MDQ4?isAutoPlay=1
11,2,50,155,0,1,0,00:34,包头夜景,http://player.youku.com/embed/XOTYyNjE1MTQw?isAutoPlay=1
3,1,50,25,0,0,0,00:24,初夏近家,http://player.youku.com/embed/XOTYxNzU1NTQw?isAutoPlay=1
20,6,107,224,0,0,0,00:28,明珠天全,http://player.youku.com/embed/XOTYyNjEwNTMy?isAutoPlay=1
10,2,250,103,0,0,0,00:28,虎踞龙盘~夜探集庆门,http://player.youku.com/embed/XOTYyNTY5NDQw?isAutoPlay=1
2,0,50,199,1,0,2,04:14,航拍兰州大学2015运动会,http://player.youku.com/embed/XOTU0NjAzMzI4?isAutoPlay=1
20,5,100,601,0,0,0,00:35,白塔寺,http://player.youku.com/embed/XOTYyMzczNTQ0?isAutoPlay=1
3,12,109,54,0,0,0,01:06,精灵phantom3南京仙林试飞,http://player.youku.com/embed/XOTU1NzY1OTc2?isAutoPlay=1
4,25,152,152,2,1,0,05:41,精灵2-精灵3-小悟 视频拍摄对比,http://player.youku.com/embed/XOTUxNTc5MzMy?isAutoPlay=1
5,2,150,50,0,0,0,00:37,客天下夜景01,http://player.youku.com/embed/XOTYyMDYwOTc2?isAutoPlay=1
3,1,50,155,0,1,0,00:37,海边,http://player.youku.com/embed/XOTYxODg1MzY4?isAutoPlay=1
4,1,100,575,1,0,0,00:34,铜川路小学,http://player.youku.com/embed/XOTYyMDAxNzY0?isAutoPlay=1
18,31,200,540,0,0,0,00:37,青岛游艇展,http://player.youku.com/embed/XOTYxOTQxOTM2?isAutoPlay=1
2,0,50,101,0,0,0,00:32,phantom洛阳万达,http://player.youku.com/embed/XOTYxODk0NzUy?isAutoPlay=1
10,6,100,61,0,0,0,00:26,银盆岭大桥,http://player.youku.com/embed/XOTYxODg3NDA0?isAutoPlay=1
5,2,150,200,1,0,0,00:29,客天下夜景,http://player.youku.com/embed/XOTYxODIxNzQw?isAutoPlay=1
6,0,50,648,0,0,0,00:34,龙门岗圆罗场农场,http://player.youku.com/embed/XOTYxNzA2MTQ0?isAutoPlay=1
8,5,50,506,0,0,0,00:37,英额布 ,http://player.youku.com/embed/XOTYxNjc5MjEy?isAutoPlay=1
50,24,56,107,1,0,0,01:53,两山路上,http://player.youku.com/embed/XOTQ2MDc3ODI0?isAutoPlay=1
8,2,50,250,0,0,0,00:33,15年周年相聚蓬莱～,http://player.youku.com/embed/XOTYxNTU3NDgw?isAutoPlay=1
60,13,319,231,1,0,0,00:35,乡村,http://player.youku.com/embed/XOTYxNTIwNzQ0?isAutoPlay=1
25,4,163,288,0,0,0,00:35,DJI Pilot Director剪辑,http://player.youku.com/embed/XOTU0NjUwNjIw?isAutoPlay=1
3,0,50,287,0,0,0,00:28,高尔夫航拍快剪预告,http://player.youku.com/embed/XOTYxMzcwNzg0?isAutoPlay=1
4,1,150,149,1,0,0,00:29,精灵3-世博源之夜-沙漠影音,http://player.youku.com/embed/XOTYxMTEzODIw?isAutoPlay=1
6,1,100,19,0,0,0,00:34,吉大晨曲,http://player.youku.com/embed/XOTYxMDcyOTQw?isAutoPlay=1
20,8,456,319,0,0,0,00:34,新加坡夜景@2015,http://player.youku.com/embed/XOTYxMDI0MzM2?isAutoPlay=1
20,8,456,61,1,0,0,00:37,民丹掠影,http://player.youku.com/embed/XOTYwOTk3NTMy?isAutoPlay=1
23,15,109,76,1,1,0,02:57,[金樱传媒]航拍（陕西）,http://player.youku.com/embed/XOTYwNzgwOTA4?isAutoPlay=1
6,2,150,26,0,0,0,00:37,随拍,http://player.youku.com/embed/XOTYwOTQ4NTE2?isAutoPlay=1
6,2,150,12,0,0,0,00:34,嘉陵江,http://player.youku.com/embed/XOTYwOTQyMTQ4?isAutoPlay=1
1,0,50,49,0,0,0,00:35,上海之鱼,http://player.youku.com/embed/XOTYwODg5MzIw?isAutoPlay=1
17,10,50,56,0,0,1,07:55,DJI_契科 航拍上海浦东图书馆,http://player.youku.com/embed/XOTYwMDEzOTA0?isAutoPlay=1
10,5,500,56,0,0,0,07:25,心经版天竺苑,http://player.youku.com/embed/XOTYwNzc1OTgw?isAutoPlay=1
10,5,500,127,0,0,0,01:39,《狼图腾》精彩航拍片段   狼马大战！,http://player.youku.com/embed/XOTYwNzAxNzg0?isAutoPlay=1
10,5,500,61,0,0,0,01:37,冀东航拍 精彩锦集,http://player.youku.com/embed/XOTYwNzAzMTA0?isAutoPlay=1
10,5,500,52,0,1,0,05:04,蓝天飞扬 航拍京唐 精彩锦集,http://player.youku.com/embed/XOTYwNzE0MjI0?isAutoPlay=1
10,5,500,121,0,1,1,33:19,演示加字幕黑城+长城+古建筑+石林+沙漠+雪山+胡杨,http://player.youku.com/embed/XOTYwNzY1MTky?isAutoPlay=1
10,5,500,84,0,0,0,01:35,偷袭羊圈  围剿狼群,http://player.youku.com/embed/XOTYwNzAwOTQ0?isAutoPlay=1
10,5,500,106,0,0,0,02:51,蓝天飞扬航拍作品 精彩锦集,http://player.youku.com/embed/XOTYwNzAwMDgw?isAutoPlay=1
10,5,500,97,0,1,0,03:51,2013年 蓝天飞扬航拍 精彩锦集,http://player.youku.com/embed/XOTYwNzA2MTgw?isAutoPlay=1
10,5,500,116,1,0,0,00:46,《原来如此》,http://player.youku.com/embed/XOTYwNjk5MTQw?isAutoPlay=1
10,5,500,95,0,0,0,00:20,《狼图腾》追杀黄羊片段,http://player.youku.com/embed/XOTYwNjk4MTQ4?isAutoPlay=1
3,1,100,129,0,0,0,00:28,大梅沙海滨公园 深圳航拍,http://player.youku.com/embed/XOTYwNzg3MTYw?isAutoPlay=1
5,7,104,120,0,0,0,02:58,广州牛魔王摄影器材  大疆dji Inspire 1 悟 航拍 五一四海城,http://player.youku.com/embed/XOTU3NjU3MDcy?isAutoPlay=1
81,1130,2830,858,1,1,0,02:38,武汉2015第一场雪,http://player.youku.com/embed/XODg0MjczNDky?isAutoPlay=1
6,1,100,42,1,0,0,00:33,婚礼航拍片段～江水传媒,http://player.youku.com/embed/XOTYwNjA5NTQw?isAutoPlay=1
131,75,1744,415,2,2,2,03:23,深圳东部华侨城之大华兴寺,http://player.youku.com/embed/XOTIyODUzNzc2?isAutoPlay=1
131,75,1744,1056,3,1,0,03:52,苍穹之下_深圳湾大桥,http://player.youku.com/embed/XOTYwNTQyOTYw?isAutoPlay=1
176,42,502,246,1,0,0,00:35,丽江,http://player.youku.com/embed/XOTYwNTI3MTky?isAutoPlay=1
81,1130,2830,622,1,0,0,05:03,Lost_Temple,http://player.youku.com/embed/XMzIxNDU1NDEy?isAutoPlay=1
3,1,100,119,0,0,0,00:25,深圳首飞作品 交作业了,http://player.youku.com/embed/XOTYwNDYxNzM2?isAutoPlay=1
76,42,654,42,1,0,0,00:35,龙岩采花姑娘,http://player.youku.com/embed/XOTU4NDczMjYw?isAutoPlay=1
20,8,456,202,0,0,0,03:11,2015@新加坡 夜景,http://player.youku.com/embed/XOTYwMDY4ODEy?isAutoPlay=1
8,1,52,469,2,1,0,02:40,马尔代夫W酒店-DJI Phantom 3 Professional,http://player.youku.com/embed/XOTU3OTQyNTY0?isAutoPlay=1
11,4,100,1670,0,0,1,01:53,宜兴荆邑大桥,http://player.youku.com/embed/XOTYwMTAwNTA0?isAutoPlay=1
7,0,50,199,1,1,0,00:28,中原郸城,http://player.youku.com/embed/XOTYwMDAzMTQw?isAutoPlay=1
20,8,456,245,0,0,0,01:49,2015@民丹岛,http://player.youku.com/embed/XOTU5Njg3NzAw?isAutoPlay=1
12,3,202,49,1,1,0,05:07,绍兴航拍串烧 绍兴航拍第一人微博王小威爱航拍,http://player.youku.com/embed/XOTQ0NzkzMDQ0?isAutoPlay=1
76,42,654,62,0,0,0,00:34,拱桥,http://player.youku.com/embed/XOTU5NzgxODA4?isAutoPlay=1
40,10,202,533,0,0,0,01:23,航拍矮寨大桥素材展示,http://player.youku.com/embed/XOTU5NjEzMDUy?isAutoPlay=1
40,10,202,205,0,0,0,02:33,航拍 湘潭高铁北站,http://player.youku.com/embed/XODYxMjQ3MzY4?isAutoPlay=1
1,3,50,392,0,0,1,02:42,航拍：柳州的桥，柳州的水,http://player.youku.com/embed/XOTU5MDY0MjI0?isAutoPlay=1
6,4,200,46,0,1,0,08:54,美丽海南 第3季 航拍,http://player.youku.com/embed/XOTAxNzY5OTAw?isAutoPlay=1
6,4,200,51,0,1,0,06:47,美丽海南 第四季,http://player.youku.com/embed/XOTE3OTIwNTQ0?isAutoPlay=1
6,4,200,891,1,1,0,05:12,美丽海南,http://player.youku.com/embed/XOTM4MDc5NTU2?isAutoPlay=1
1,0,50,58,1,0,0,00:32,河南艺术中心,http://player.youku.com/embed/XOTU5MDY2ODQw?isAutoPlay=1
8,1,102,55,0,0,0,01:47,Shanghai Area Control Centre - with DJI Phantom 3 Professional,http://player.youku.com/embed/XOTUyMDEyOTA0?isAutoPlay=1
7,2,50,28,0,0,0,00:35,松源中学母校,http://player.youku.com/embed/XOTU4NjQ3ODE2?isAutoPlay=1
3,2,150,652,1,0,0,00:37,海安供电航拍,http://player.youku.com/embed/XOTU4NjI4OTc2?isAutoPlay=1
9,7,200,252,0,1,0,04:18,航拍阜新市  解放广场,http://player.youku.com/embed/XOTAxNDI4ODYw?isAutoPlay=1
9,7,200,247,0,1,0,26:03,四川之行-航拍篇,http://player.youku.com/embed/XOTM1MTQzNTM2?isAutoPlay=1
38,600,789,403,3,0,0,02:53,Inspire1洛河水上飞之翱翔王城桥,http://player.youku.com/embed/XOTU3OTEzMTc2?isAutoPlay=1
9,7,200,909,0,1,1,02:02,天津之眼-航拍,http://player.youku.com/embed/XOTU3NjIzNDQw?isAutoPlay=1
7,0,52,314,2,1,0,00:24,dji跟拍,http://player.youku.com/embed/XOTUwNTIzODI0?isAutoPlay=1
4,1,150,124,0,0,0,00:26,精灵3 嘉里城夜航,http://player.youku.com/embed/XOTU4MzA0NjYw?isAutoPlay=1
